Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,002422.SZ,20201031,20201031,20200930,14542154840.0,12502267048.0
1,002422.SZ,20200831,20200831,20200630,13484366678.0,14644040293.0
2,002422.SZ,20200428,20200428,20200331,15176139325.0,14598498478.0
3,002422.SZ,20200428,20200428,20191231,14174430334.0,14820371111.0
4,002422.SZ,20200428,20200428,20191231,14174430334.0,14820371111.0
5,002422.SZ,20191031,20191031,20190930,12706288385.0,11806802402.0
6,002422.SZ,20191031,20191031,20190930,12706288385.0,11806802402.0
7,002422.SZ,20190828,20190828,20190630,13315458075.0,10924377804.0
8,002422.SZ,20190828,20190828,20190630,13315458075.0,10924377804.0
9,002422.SZ,20190420,20190420,20190331,13058309364.0,11707156784.0
10,002422.SZ,20190420,20190420,20190331,13058309364.0,11707156784.0
11,002422.SZ,20190321,20190321,20181231,12622489729.0,10372387035.0
12,002422.SZ,20181029,20181029,20180930,12644163016.0,11095993843.0
13,002422.SZ,20180828,20180828,20180630,11916010741.0,10512973691.0
14,002422.SZ,20180426,20180426,20180331,12369862716.0,11417060123.0
15,002422.SZ,20180426,20180426,20171231,11618685069.0,11891816975.0
16,002422.SZ,20171027,20171027,20170930,11010013501.0,11549165498.0
17,002422.SZ,20170830,20170830,20170630,9294687765.0,11666451553.0
18,002422.SZ,20170425,20170425,20170331,10249381343.0,12244209108.0
19,002422.SZ,20170331,20170331,20161231,8747565471.0,10198469333.0
