Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,000723.SZ,20201030,20201030,20200930,6297673017.99,10951071009.41
1,000723.SZ,20201030,20201030,20200930,6297673017.99,10951071009.41
2,000723.SZ,20200806,20200806,20200630,6530538685.38,9099327949.4
3,000723.SZ,20200425,20200425,20200331,6629133118.2,9215358859.59
4,000723.SZ,20200425,20200425,20191231,6693360669.29,8945489443.03
5,000723.SZ,20191030,20191030,20190930,6652236559.42,8405445260.49
6,000723.SZ,20191030,20191030,20190930,6652236559.42,8405445260.49
7,000723.SZ,20190828,20190828,20190630,6852815808.89,8580324445.87
8,000723.SZ,20190828,20190828,20190630,6852815808.89,8580324445.87
9,000723.SZ,20190430,20190430,20190331,7082846530.55,8738055121.81
10,000723.SZ,20190430,20190430,20190331,7082846530.55,8738055121.81
11,000723.SZ,20190318,20190318,20181231,7174534042.95,9237910733.12
12,000723.SZ,20181019,20181019,20180930,6791351512.04,9059971994.17
13,000723.SZ,20180823,20180823,20180630,5600927767.21,4601723559.24
14,000723.SZ,20180426,20180426,20180331,5559396340.09,4552060622.0
15,000723.SZ,20180403,20180403,20171231,5035308304.99,4335687649.5
16,000723.SZ,20171030,20171030,20170930,4926868673.11,4260825389.81
17,000723.SZ,20170830,20170830,20170630,4271908263.87,3997695054.06
18,000723.SZ,20170421,20170421,20170331,5238748246.82,4895103222.83
19,000723.SZ,20170421,20170421,20161231,4254198091.63,4337962357.66
