Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,600299.SH,20201030,20201030,20200930,7152893283.0,3208926073.0
1,600299.SH,20200731,20200731,20200630,7088598479.0,3692056983.0
2,600299.SH,20200423,20200423,20200331,9126791643.0,2801359563.0
3,600299.SH,20200321,20200321,20191231,9002135125.0,2477956694.0
4,600299.SH,20200321,20200321,20191231,9002135125.0,2477956694.0
5,600299.SH,20191024,20191024,20190930,9361213917.0,2712217197.0
6,600299.SH,20191024,20191024,20190930,9361213917.0,2712217197.0
7,600299.SH,20190725,20190725,20190630,8849347838.0,2521923428.0
8,600299.SH,20190725,20190725,20190630,8849347838.0,2521923428.0
9,600299.SH,20190425,20190425,20190331,8905900914.0,2331578300.0
10,600299.SH,20190425,20190425,20190331,8905900914.0,2331578300.0
11,600299.SH,20190321,20190321,20181231,9385179659.0,2556521916.0
12,600299.SH,20181025,20181025,20180930,9331640298.0,2226170565.0
13,600299.SH,20180726,20180726,20180630,8833648986.0,2192416226.0
14,600299.SH,20180425,20180425,20180331,10234301732.0,3158606527.0
15,600299.SH,20180321,20180321,20171231,11164248898.0,2799924480.0
16,600299.SH,20171028,20171028,20170930,10801958098.0,2054258316.0
17,600299.SH,20170727,20170727,20170630,10284458489.0,1956689079.0
18,600299.SH,20170429,20170429,20170331,10665817855.0,2300806570.0
19,600299.SH,20170330,20170330,20161231,10294915071.0,2438905959.0
