Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,600498.SH,20201031,20201031,20200930,27039288251.4,19138289993.73
1,600498.SH,20200829,20200829,20200630,28470145355.44,21438382801.34
2,600498.SH,20200430,20200430,20200331,24718393570.36,17942949468.22
3,600498.SH,20200430,20200430,20200331,24718393570.36,17942949468.22
4,600498.SH,20200430,20200430,20191231,23669934978.76,16620212192.96
5,600498.SH,20200430,20200430,20191231,23669934978.76,16620212192.96
6,600498.SH,20191030,20191030,20190930,24277775093.65,19627408112.97
7,600498.SH,20191030,20191030,20190930,24277775093.65,19627408112.97
8,600498.SH,20190829,20190829,20190630,22526878805.87,17824586087.49
9,600498.SH,20190829,20190829,20190630,22526878805.87,17824586087.49
10,600498.SH,20190430,20190430,20190331,24716682384.14,18859323009.32
11,600498.SH,20190427,20190427,20181231,23473905214.97,17494410029.94
12,600498.SH,20190427,20190427,20181231,23473905214.97,17494410029.94
13,600498.SH,20181020,20181020,20180930,24635083953.5,17458651727.2
14,600498.SH,20180818,20180818,20180630,23917777050.08,16780020355.72
15,600498.SH,20180421,20180421,20180331,23107860485.55,15488552384.45
16,600498.SH,20180414,20180414,20171231,24484152997.68,17927497492.4
17,600498.SH,20171025,20171025,20170930,23628583323.28,17076910059.93
18,600498.SH,20170729,20170729,20170630,22600020865.19,17848146071.28
19,600498.SH,20170429,20170429,20170331,20971679130.4,16223676454.19
20,600498.SH,20170408,20170408,20161231,20389973260.66,15763158611.56
