Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,603833.SH,20201030,20201030,20200930,8926154318.11,5657029033.36
1,603833.SH,20201030,20201030,20200930,8926154318.11,5657029033.36
2,603833.SH,20200828,20200828,20200630,8221769161.82,5397909948.38
3,603833.SH,20200429,20200429,20200331,6830424104.01,3935946583.62
4,603833.SH,20200429,20200429,20200331,6830424104.01,3935946583.62
5,603833.SH,20200429,20200429,20191231,6451546930.89,3280139921.01
6,603833.SH,20200429,20200429,20191231,6451546930.89,3280139921.01
7,603833.SH,20191030,20191030,20190930,7000176499.35,3966116278.01
8,603833.SH,20191030,20191030,20190930,7000176499.35,3966116278.01
9,603833.SH,20190828,20190828,20190630,4927304549.54,4054074311.02
10,603833.SH,20190828,20190828,20190630,4927304549.54,4054074311.02
11,603833.SH,20190430,20190430,20190331,4083618079.23,3325229368.31
12,603833.SH,20190430,20190430,20190331,4083618079.23,3325229368.31
13,603833.SH,20190410,20190410,20181231,4253550286.51,3188048941.67
14,603833.SH,20181026,20181026,20180930,4001648051.37,3143213357.81
15,603833.SH,20180824,20180824,20180630,4207558878.49,3551506736.0
16,603833.SH,20180427,20180427,20180331,3457192343.12,2618660954.96
17,603833.SH,20180420,20180420,20171231,4806092252.57,3300130605.83
18,603833.SH,20171028,20171028,20170930,4608357742.42,2774642347.37
19,603833.SH,20170829,20170829,20170630,4320074804.91,2812466588.28
20,603833.SH,20170429,20170429,20170331,3618492550.02,2220918807.18
21,603833.SH,20170307,20170307,20161231,2198911668.29,2536637448.0
22,603833.SH,20170307,20170307,20151231,1557828102.25,1926251118.92
23,603833.SH,20170307,20170307,20141231,1516554568.43,1829781196.93
