Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,000728.SZ,20201030,20201030,20200930,,
1,000728.SZ,20200817,20200817,20200630,,
2,000728.SZ,20200429,20200429,20200331,,
3,000728.SZ,20200330,20200330,20191231,,
4,000728.SZ,20191029,20191029,20190930,,
5,000728.SZ,20190820,20190820,20190630,,
6,000728.SZ,20190426,20190426,20190331,,
7,000728.SZ,20190426,20190426,20190331,,
8,000728.SZ,20190326,20190326,20181231,,
9,000728.SZ,20190326,20190326,20181231,,
10,000728.SZ,20181031,20181031,20180930,,
11,000728.SZ,20181031,20181031,20180930,,
12,000728.SZ,20180808,20180808,20180630,,
13,000728.SZ,20180808,20180808,20180630,,
14,000728.SZ,20180427,20180427,20180331,,
15,000728.SZ,20180427,20180427,20180331,,
16,000728.SZ,20180328,20180328,20171231,,
17,000728.SZ,20171028,20171028,20170930,,
18,000728.SZ,20171028,20171028,20170930,,
19,000728.SZ,20170823,20170823,20170630,,
20,000728.SZ,20170823,20170823,20170630,,
21,000728.SZ,20170418,20170418,20170331,,
22,000728.SZ,20170418,20170418,20170331,,
23,000728.SZ,20170418,20170418,20161231,,
24,000728.SZ,20170418,20170418,20161231,,
