Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,000157.SZ,20201031,20201031,20200930,75913494113.37,42974909959.24
1,000157.SZ,20200822,20200822,20200630,75005961144.06,41616911351.5
2,000157.SZ,20200430,20200430,20200331,70674935708.46,38692797254.8
3,000157.SZ,20200430,20200430,20200331,70674935708.46,38692797254.8
4,000157.SZ,20200331,20200331,20191231,63182119187.97,34583442377.52
5,000157.SZ,20191031,20191031,20190930,78013341635.01,50641781248.7
6,000157.SZ,20191031,20191031,20190930,78013341635.01,50641781248.7
7,000157.SZ,20190831,20190831,20190630,76918079055.8,50348717735.84
8,000157.SZ,20190831,20190831,20190630,76918079055.8,50348717735.84
9,000157.SZ,20190430,20190430,20190331,75276773062.08,45763157191.95
10,000157.SZ,20190430,20190430,20190331,75276773062.08,45763157191.95
11,000157.SZ,20190330,20190330,20181231,70368912825.62,39628374058.49
12,000157.SZ,20181031,20181031,20180930,63905298871.98,28469015457.68
13,000157.SZ,20180831,20180831,20180630,65035851122.29,30052427007.04
14,000157.SZ,20180428,20180428,20180331,64459894798.65,25659209617.84
15,000157.SZ,20180330,20180330,20171231,62041561420.02,24470074837.41
16,000157.SZ,20171031,20171031,20170930,64508317585.38,25801354513.92
17,000157.SZ,20170831,20170831,20170630,69090879534.72,27962890147.7
18,000157.SZ,20170427,20170427,20170331,74152811735.43,30326415898.49
19,000157.SZ,20170331,20170331,20161231,68919770139.63,26899210169.32
