Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,601698.SH,20201031,20201031,20200930,6781752110.37,1994545797.98
1,601698.SH,20200831,20200831,20200630,6204096052.86,1771187592.92
2,601698.SH,20200430,20200430,20200331,5920115608.27,1797113056.3
3,601698.SH,20200430,20200430,20200331,5920115608.27,1797113056.3
4,601698.SH,20200417,20200417,20191231,5535046369.13,1877753532.3
5,601698.SH,20191030,20191030,20190930,4658270986.96,2954008384.26
6,601698.SH,20191030,20191030,20190930,4658270986.96,2954008384.26
7,601698.SH,20190827,20190827,20190630,4311416121.79,2151583401.45
8,601698.SH,20190610,20190610,20190331,,
9,601698.SH,20190610,20190610,20181231,3115822621.52,2468572070.63
10,601698.SH,20190610,20190610,20171231,2767017356.25,2535600285.04
11,601698.SH,20171229,20171229,20170630,3081573704.23,2814973585.94
12,601698.SH,20190610,20190610,20161231,2350283433.29,2771048004.13
13,601698.SH,20180731,20180731,20151231,2626188344.8,2534024618.84
14,601698.SH,20171229,20171229,20141231,3448359978.48,3054030881.44
