Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,600482.SH,20201031,20201031,20200930,41737304029.21,16556620272.45
1,600482.SH,20201031,20201031,20200930,41737304029.21,16556620272.45
2,600482.SH,20200828,20200828,20200630,39301939882.74,16331728462.44
3,600482.SH,20200429,20200429,20200331,38492823409.04,15944519711.26
4,600482.SH,20200429,20200429,20200331,38492823409.04,15944519711.26
5,600482.SH,20200429,20200429,20191231,38787404530.4,15722517056.09
6,600482.SH,20200429,20200429,20191231,38787404530.4,15722517056.09
7,600482.SH,20191031,20191031,20190930,37954810803.68,13461008954.93
8,600482.SH,20191031,20191031,20190930,37954810803.68,13461008954.93
9,600482.SH,20190828,20190828,20190630,37531494033.32,13820257964.62
10,600482.SH,20190828,20190828,20190630,37531494033.32,13820257964.62
11,600482.SH,20190425,20190425,20190331,40481861935.51,16757746610.65
12,600482.SH,20190425,20190425,20190331,40481861935.51,16757746610.65
13,600482.SH,20190418,20190418,20181231,41457134768.27,22454752153.39
14,600482.SH,20190418,20190418,20181231,41457134768.27,22454752153.39
15,600482.SH,20181030,20181030,20180930,42333864961.71,23316914795.95
16,600482.SH,20180828,20180828,20180630,31385803153.96,11641631984.59
17,600482.SH,20180426,20180426,20180331,32348092970.73,12570413123.96
18,600482.SH,20180426,20180426,20171231,32827979769.14,12710352843.67
19,600482.SH,20171024,20171024,20170930,32340450809.81,12568267263.59
20,600482.SH,20170812,20170812,20170630,32253722219.53,12457791868.94
21,600482.SH,20170428,20170428,20170331,31092290696.97,10119766116.15
22,600482.SH,20170228,20170228,20161231,30970698782.23,10284221336.5
