Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,600025.SH,20201029,20201029,20200930,8750235300.17,23197491134.72
1,600025.SH,20200827,20200827,20200630,6476345955.39,30000158636.75
2,600025.SH,20200425,20200425,20200331,6519884841.49,27944344172.67
3,600025.SH,20200425,20200425,20200331,6519884841.49,27944344172.67
4,600025.SH,20200425,20200425,20191231,7537525079.94,27663992492.67
5,600025.SH,20191029,20191029,20190930,8070942042.49,31470734831.22
6,600025.SH,20191029,20191029,20190930,8070942042.49,31470734831.22
7,600025.SH,20190823,20190823,20190630,8838894925.7,39799664873.45
8,600025.SH,20190823,20190823,20190630,8838894925.7,39799664873.45
9,600025.SH,20190426,20190426,20190331,9893032209.79,44932250689.91
10,600025.SH,20190426,20190426,20190331,9893032209.79,44932250689.91
11,600025.SH,20190426,20190426,20181231,8525446370.22,43259141900.95
12,600025.SH,20190426,20190426,20181231,8525446370.22,43259141900.95
13,600025.SH,20181030,20181030,20180930,6538002954.21,39671173610.08
14,600025.SH,20180830,20180830,20180630,5633620930.86,42561665660.51
15,600025.SH,20180426,20180426,20180331,5691860479.44,35683516824.4
16,600025.SH,20180426,20180426,20171231,9229817311.45,39530409978.39
17,600025.SH,20171214,20171214,20170930,5177003672.56,40773943214.13
18,600025.SH,20171106,20171106,20170630,4485842676.27,41091967245.3
19,600025.SH,20170828,20170828,20170331,4583550067.17,38970103018.07
20,600025.SH,20171106,20171106,20161231,2514355484.32,41667333294.6
21,600025.SH,20171214,20171214,20160930,3800289425.81,43986720746.91
22,600025.SH,20171106,20171106,20151231,3129209096.44,41319972543.93
23,600025.SH,20171106,20171106,20141231,4196802113.11,38170532946.03
