Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,002958.SZ,20201027,20201027,20200930,,
1,002958.SZ,20200825,20200825,20200630,,
2,002958.SZ,20200427,20200427,20200331,,
3,002958.SZ,20200427,20200427,20191231,,
4,002958.SZ,20191029,20191029,20190930,,
5,002958.SZ,20190822,20190822,20190630,,
6,002958.SZ,20190429,20190429,20190331,,
7,002958.SZ,20190429,20190429,20190331,,
8,002958.SZ,20190212,20190212,20181231,,
9,002958.SZ,20190429,20190429,20181231,,
10,002958.SZ,20190212,20190212,20180930,,
11,002958.SZ,20190212,20190212,20180930,,
12,002958.SZ,20190306,20190306,20180630,,
13,002958.SZ,20190306,20190306,20180630,,
14,002958.SZ,20180424,20180424,20180331,,
15,002958.SZ,20190212,20190212,20171231,,
16,002958.SZ,20190212,20190212,20171231,,
17,002958.SZ,20180110,20180110,20170630,,
18,002958.SZ,20190212,20190212,20161231,,
19,002958.SZ,20190212,20190212,20161231,,
20,002958.SZ,20190212,20190212,20151231,,
21,002958.SZ,20190212,20190212,20151231,,
22,002958.SZ,20180110,20180110,20141231,,
