Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,002049.SZ,20201021,20201021,20200930,4931971832.68,1565414445.22
1,002049.SZ,20200820,20200821,20200630,4441706643.8,1508724363.63
2,002049.SZ,20200820,20200820,20200630,4441706643.8,1508724363.63
3,002049.SZ,20200424,20200424,20200331,4315580199.79,1381809437.07
4,002049.SZ,20200402,20200820,20191231,4404385327.68,1618282363.03
5,002049.SZ,20191024,20191024,20190930,3863975793.2,1252677128.21
6,002049.SZ,20191024,20191024,20190930,3863975793.2,1252677128.21
7,002049.SZ,20190822,20190822,20190630,3561468644.08,1092112994.09
8,002049.SZ,20190822,20190822,20190630,3561468644.08,1092112994.09
9,002049.SZ,20190424,20190424,20190331,3418309785.06,958191154.92
10,002049.SZ,20190424,20190424,20190331,3418309785.06,958191154.92
11,002049.SZ,20190411,20190411,20181231,3405019171.13,1027918296.27
12,002049.SZ,20181027,20181027,20180930,3073502933.73,859416949.07
13,002049.SZ,20180824,20180824,20180630,3044853554.25,913240739.13
14,002049.SZ,20180421,20180421,20180331,2710126970.43,865672061.56
15,002049.SZ,20180330,20180330,20171231,2742829930.72,911002107.9
16,002049.SZ,20171024,20171024,20170930,2517186012.64,795880400.36
17,002049.SZ,20170822,20170822,20170630,2331763068.3,693448374.03
18,002049.SZ,20170422,20170422,20170331,2275540809.84,596666220.16
19,002049.SZ,20170325,20170325,20161231,2238480982.38,581156916.63
