Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,002736.SZ,20201030,20201030,20200930,,
1,002736.SZ,20200825,20200825,20200630,,
2,002736.SZ,20200428,20200428,20200331,,
3,002736.SZ,20200320,20200320,20191231,,
4,002736.SZ,20191029,20191029,20190930,,
5,002736.SZ,20190827,20190827,20190630,,
6,002736.SZ,20190430,20190430,20190331,,
7,002736.SZ,20190430,20190430,20190331,,
8,002736.SZ,20190420,20190420,20181231,,
9,002736.SZ,20181030,20181030,20180930,,
10,002736.SZ,20181030,20181030,20180930,,
11,002736.SZ,20180828,20180828,20180630,,
12,002736.SZ,20180828,20180828,20180630,,
13,002736.SZ,20180424,20180424,20180331,,
14,002736.SZ,20180424,20180424,20180331,,
15,002736.SZ,20180424,20180424,20171231,,
16,002736.SZ,20180424,20180424,20171231,,
17,002736.SZ,20171027,20171027,20170930,,
18,002736.SZ,20171027,20171027,20170930,,
19,002736.SZ,20170828,20170828,20170630,,
20,002736.SZ,20170828,20170828,20170630,,
21,002736.SZ,20170425,20170425,20170331,,
22,002736.SZ,20170418,20170418,20161231,,
23,002736.SZ,20170418,20170418,20161231,,
