Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,601990.SH,20201031,20201031,20200930,,
1,601990.SH,20200829,20200829,20200630,,
2,601990.SH,20200829,20200829,20200630,,
3,601990.SH,20200429,20200429,20200331,,
4,601990.SH,20200402,20200402,20191231,,
5,601990.SH,20200402,20200402,20191231,,
6,601990.SH,20191030,20191030,20190930,,
7,601990.SH,20191030,20191030,20190930,,
8,601990.SH,20190823,20190823,20190630,,
9,601990.SH,20190423,20190423,20190331,,
10,601990.SH,20190423,20190423,20181231,,
11,601990.SH,20181031,20181031,20180930,,
12,601990.SH,20180828,20180828,20180630,,
13,601990.SH,20180502,20180502,20180331,,
14,601990.SH,20180502,20180502,20171231,,
15,601990.SH,20170829,20170829,20170630,,
16,601990.SH,20180502,20180502,20161231,,
17,601990.SH,20180502,20180502,20161231,,
18,601990.SH,20170310,20170310,20160930,,
19,601990.SH,20180502,20180502,20151231,,
20,601990.SH,20180502,20180502,20151231,,
21,601990.SH,20170310,20170310,20141231,,
22,601990.SH,20170310,20170310,20131231,,
