Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,600886.SH,20201031,20201031,20200930,18978827497.67,29729016698.07
1,600886.SH,20200822,20200822,20200630,20008254481.21,34057513636.71
2,600886.SH,20200430,20200430,20200331,19273724005.43,29722509843.38
3,600886.SH,20200418,20200418,20191231,24933681339.32,34219864091.92
4,600886.SH,20191031,20191031,20190930,19650338635.09,27625753866.86
5,600886.SH,20191031,20191031,20190930,19650338635.09,27625753866.86
6,600886.SH,20190826,20190826,20190630,18300038925.16,30349970202.32
7,600886.SH,20190430,20190430,20190331,17545910610.62,29315149080.43
8,600886.SH,20190329,20190329,20181231,17377505808.47,35168586981.11
9,600886.SH,20181031,20181031,20180930,20843063223.5,32058031120.8
10,600886.SH,20180815,20180815,20180630,18905366959.63,36688412279.93
11,600886.SH,20180428,20180428,20180331,16249784243.49,33107118597.87
12,600886.SH,20180327,20180327,20171231,12275127471.24,34055859670.33
13,600886.SH,20171031,20171031,20170930,14576055958.68,33010988619.81
14,600886.SH,20170831,20170831,20170630,12791455788.67,33673723553.32
15,600886.SH,20170429,20170429,20170331,11328857589.64,33254977912.83
16,600886.SH,20170415,20170415,20161231,10620170420.22,36813203427.46
