Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,000977.SZ,20201031,20201031,20200930,36384905190.82,24415852949.08
1,000977.SZ,20200829,20200829,20200630,37284611187.68,26796104272.57
2,000977.SZ,20200430,20200430,20200331,27840077799.75,17538052249.44
3,000977.SZ,20200430,20200430,20200331,27840077799.75,17538052249.44
4,000977.SZ,20200418,20200418,20191231,26953800990.37,18403661778.7
5,000977.SZ,20191031,20191031,20190930,22611667496.96,14171839476.9
6,000977.SZ,20190830,20190830,20190630,21119593530.19,12914216475.31
7,000977.SZ,20190423,20190423,20190331,22621458569.79,14809204203.49
8,000977.SZ,20190423,20190423,20190331,22621458569.79,14809204203.49
9,000977.SZ,20190329,20190329,20181231,23449206466.56,15726170348.43
10,000977.SZ,20181030,20181030,20180930,23966610242.89,15284128140.93
11,000977.SZ,20180829,20180829,20180630,22601632631.75,16432847470.52
12,000977.SZ,20180428,20180428,20180331,16956626687.06,11358016738.71
13,000977.SZ,20180328,20180328,20171231,15876466238.72,10168350159.91
14,000977.SZ,20171028,20171028,20170930,13607633806.0,8031613619.73
15,000977.SZ,20170823,20170823,20170630,8846105789.95,6387927148.52
16,000977.SZ,20170429,20170429,20170331,7460676957.74,4989813242.12
17,000977.SZ,20170425,20170425,20161231,7275771894.54,4805792856.92
