Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,600115.SH,20201031,20201031,20200930,23635000000.0,99815000000.0
1,600115.SH,20200829,20200829,20200630,22679000000.0,97318000000.0
2,600115.SH,20200430,20200430,20200331,24756000000.0,88267000000.0
3,600115.SH,20200401,20200401,20191231,19743000000.0,78363000000.0
4,600115.SH,20191030,20191030,20190930,18970000000.0,74176000000.0
5,600115.SH,20191030,20191030,20190930,,
6,600115.SH,20190831,20190831,20190630,18137000000.0,81621000000.0
7,600115.SH,20190430,20190430,20190331,19061000000.0,83259000000.0
8,600115.SH,20190430,20190430,20190331,19061000000.0,83259000000.0
9,600115.SH,20190330,20190330,20181231,15932000000.0,73061000000.0
10,600115.SH,20181027,20181027,20180930,20998000000.0,76984000000.0
11,600115.SH,20180831,20180831,20180630,20787000000.0,75932000000.0
12,600115.SH,20180427,20180427,20180331,16157000000.0,69091000000.0
13,600115.SH,20180330,20180330,20171231,18293000000.0,80325000000.0
14,600115.SH,20171027,20171027,20170930,18821000000.0,73810000000.0
15,600115.SH,20170830,20170830,20170630,23540000000.0,77220000000.0
16,600115.SH,20170428,20170428,20170331,16209000000.0,68612000000.0
17,600115.SH,20170331,20170331,20161231,15888000000.0,68079000000.0
