Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,001979.SZ,20201020,20201020,20200930,556750142887.37,387147047510.17
1,001979.SZ,20201020,20201020,20200930,556750142887.37,387147047510.17
2,001979.SZ,20200825,20200825,20200630,522117279628.39,356753339261.99
3,001979.SZ,20200825,20200825,20200630,522117279628.39,356753339261.99
4,001979.SZ,20200430,20200430,20200331,492405169755.98,302893094347.74
5,001979.SZ,20200430,20200430,20200331,492405169755.98,302893094347.74
6,001979.SZ,20200421,20200421,20191231,477249121043.73,295008355109.38
7,001979.SZ,20191030,20191030,20190930,440124750157.6,297697755302.31
8,001979.SZ,20191030,20191030,20190930,440124750157.6,297697755302.31
9,001979.SZ,20190827,20190827,20190630,416794791009.95,285383126188.99
10,001979.SZ,20190430,20190430,20190331,370169485662.62,234612365007.82
11,001979.SZ,20190319,20190319,20181231,354435868495.71,230614966441.18
12,001979.SZ,20181023,20181023,20180930,366788665984.15,240454031426.01
13,001979.SZ,20180821,20180821,20180630,357172065284.37,215661280074.39
14,001979.SZ,20180424,20180424,20180331,313627379575.67,177506369504.98
15,001979.SZ,20180327,20180327,20171231,286585256913.36,167309524442.5
16,001979.SZ,20171031,20171031,20170930,257497871562.7,159879207759.98
17,001979.SZ,20170822,20170822,20170630,237653647616.67,149277336583.08
18,001979.SZ,20170421,20170421,20170331,221888241979.55,127867481825.82
19,001979.SZ,20170328,20170328,20161231,210952009687.42,120787951515.34
