Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,601336.SH,20201028,20201028,20200930,,
1,601336.SH,20200826,20200826,20200630,,
2,601336.SH,20200429,20200429,20200331,,
3,601336.SH,20200326,20200326,20191231,,
4,601336.SH,20191031,20191031,20190930,,
5,601336.SH,20191031,20191031,20190930,,
6,601336.SH,20190829,20190829,20190630,,
7,601336.SH,20190829,20190829,20190630,,
8,601336.SH,20190427,20190427,20190331,,
9,601336.SH,20190427,20190427,20190331,,
10,601336.SH,20190321,20190321,20181231,,
11,601336.SH,20181027,20181027,20180930,,
12,601336.SH,20180829,20180829,20180630,,
13,601336.SH,20180427,20180427,20180331,,
14,601336.SH,20180427,20180427,20180331,,
15,601336.SH,20180321,20180321,20171231,,
16,601336.SH,20171028,20171028,20170930,,
17,601336.SH,20171028,20171028,20170930,,
18,601336.SH,20170830,20170830,20170630,,
19,601336.SH,20170429,20170429,20170331,,
20,601336.SH,20170330,20170330,20161231,,
