Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,601111.SH,20201031,20201031,20200930,24895579000.0,87549648000.0
1,601111.SH,20200829,20200829,20200630,28469632000.0,93056100000.0
2,601111.SH,20200829,20200829,20200630,28469632000.0,93056100000.0
3,601111.SH,20200430,20200430,20200331,26212520000.0,81723362000.0
4,601111.SH,20200430,20200430,20200331,26212520000.0,81723362000.0
5,601111.SH,20200401,20200401,20191231,24816856000.0,77629717000.0
6,601111.SH,20191031,20191031,20190930,24629245000.0,75380585000.0
7,601111.SH,20191031,20191031,20190930,24629245000.0,75380585000.0
8,601111.SH,20190829,20190829,20190630,25587332000.0,77447795000.0
9,601111.SH,20190829,20190829,20190630,25587332000.0,77447795000.0
10,601111.SH,20190426,20190426,20190331,22959052000.0,75335070000.0
11,601111.SH,20190426,20190426,20190331,22959052000.0,75335070000.0
12,601111.SH,20190328,20190328,20181231,23726107000.0,72231076000.0
13,601111.SH,20181031,20181031,20180930,25927284000.0,77731810000.0
14,601111.SH,20180831,20180831,20180630,24366868000.0,76719597000.0
15,601111.SH,20180831,20180831,20180630,24366868000.0,76719597000.0
16,601111.SH,20180427,20180427,20180331,18278189000.0,69849882000.0
17,601111.SH,20180328,20180328,20171231,20759333000.0,71755085000.0
18,601111.SH,20171028,20171028,20170930,28995743000.0,67280960000.0
19,601111.SH,20170831,20170831,20170630,24832302000.0,63678243000.0
20,601111.SH,20170428,20170428,20170331,28546156000.0,64203268000.0
21,601111.SH,20170331,20170331,20161231,19322381000.0,63846434000.0
