Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,601881.SH,20201031,20201031,20200930,,
1,601881.SH,20200829,20200829,20200630,,
2,601881.SH,20200428,20200428,20200331,,
3,601881.SH,20200328,20200328,20191231,,
4,601881.SH,20191029,20191029,20190930,,
5,601881.SH,20191029,20191029,20190930,,
6,601881.SH,20190828,20190828,20190630,,
7,601881.SH,20190425,20190425,20190331,,
8,601881.SH,20190328,20190328,20181231,,
9,601881.SH,20181031,20181031,20180930,,
10,601881.SH,20181031,20181031,20180930,,
11,601881.SH,20180831,20180831,20180630,,
12,601881.SH,20180831,20180831,20180630,,
13,601881.SH,20180427,20180427,20180331,,
14,601881.SH,20180329,20180329,20171231,,
15,601881.SH,20171031,20171031,20170930,,
16,601881.SH,20170831,20170831,20170630,,
17,601881.SH,20170429,20170429,20170331,,
18,601881.SH,20170331,20170331,20161231,,
