Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,688008.SH,20201030,20201030,20200930,7741658044.59,236559650.11
1,688008.SH,20201030,20201030,20200930,7741658044.59,236559650.11
2,688008.SH,20200815,20200815,20200630,8043009845.26,630235459.93
3,688008.SH,20200425,20200425,20200331,8045391775.92,317304418.96
4,688008.SH,20200425,20200425,20200331,8045391775.92,317304418.96
5,688008.SH,20200425,20200425,20191231,7678746240.27,279712661.56
6,688008.SH,20200425,20200425,20191231,7678746240.27,279712661.56
7,688008.SH,20191030,20191030,20190930,7475609005.39,259907491.6
8,688008.SH,20191030,20191030,20190930,7475609005.39,259907491.6
9,688008.SH,20190830,20190830,20190630,4382941247.79,268466590.05
10,688008.SH,20190628,20190628,20190331,,
11,688008.SH,20190628,20190628,20181231,4086532291.29,427023868.5
12,688008.SH,20190628,20190628,20171231,1426204038.26,267857623.73
13,688008.SH,20190628,20190628,20161231,1078475972.69,220232148.06
