Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,600383.SH,20201030,20201030,20200930,303960115001.38,229975544304.39
1,600383.SH,20200829,20200829,20200630,298857982655.82,222442792500.54
2,600383.SH,20200429,20200429,20200331,287741952110.18,210035437994.17
3,600383.SH,20200429,20200429,20200331,287741952110.18,210035437994.17
4,600383.SH,20200423,20200423,20191231,270823222783.27,188330243575.29
5,600383.SH,20200423,20200423,20191231,270823222783.27,188330243575.29
6,600383.SH,20191030,20191030,20190930,264137870074.28,171049851652.77
7,600383.SH,20191030,20191030,20190930,264137870074.28,171049851652.77
8,600383.SH,20190828,20190828,20190630,255697340989.34,168097095561.52
9,600383.SH,20190430,20190430,20190331,235048598611.25,148761209100.74
10,600383.SH,20190430,20190430,20181231,227637400534.57,140612930751.02
11,600383.SH,20181030,20181030,20180930,218263921579.17,130511988142.53
12,600383.SH,20180830,20180830,20180630,204860599665.63,125410022165.04
13,600383.SH,20180428,20180428,20180331,186585829508.38,112164458515.02
14,600383.SH,20180418,20180418,20171231,169976470851.55,104494064425.87
15,600383.SH,20171031,20171031,20170930,165372075902.63,98448308561.28
16,600383.SH,20170830,20170830,20170630,139209504729.95,85068793032.39
17,600383.SH,20170429,20170429,20170331,132887727962.26,73677646040.39
18,600383.SH,20170401,20170401,20161231,124745132420.65,68616172112.17
