Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,300601.SZ,20201030,20201030,20200930,5409455341.82,1374859404.49
1,300601.SZ,20200721,20200721,20200630,4707631308.83,822618831.36
2,300601.SZ,20200428,20200428,20200331,1732291081.88,786602982.85
3,300601.SZ,20200428,20200428,20191231,1828194795.75,870179287.98
4,300601.SZ,20200428,20200428,20191231,1828194795.75,870179287.98
5,300601.SZ,20191029,20191029,20190930,1699615672.93,862978846.06
6,300601.SZ,20191029,20191029,20190930,1699615672.93,862978846.06
7,300601.SZ,20190803,20190803,20190630,1678666210.4,1024679566.69
8,300601.SZ,20190426,20190611,20190331,1610135095.97,924193733.98
9,300601.SZ,20190426,20190426,20190331,1610134946.14,924193733.98
10,300601.SZ,20190426,20190426,20181231,1740232263.87,974024055.33
11,300601.SZ,20181030,20181030,20180930,1716412775.51,979354583.76
12,300601.SZ,20180829,20180829,20180630,1735981827.88,1010480350.95
13,300601.SZ,20180425,20180425,20180331,1504654711.67,877023025.32
14,300601.SZ,20180425,20180425,20171231,989679568.71,776480682.7
15,300601.SZ,20171028,20171028,20170930,986296189.38,720911515.09
16,300601.SZ,20170718,20170718,20170630,784105378.94,510091931.86
17,300601.SZ,20170425,20170425,20170331,686980784.34,416174940.27
18,300601.SZ,20170425,20170425,20161231,579809515.56,409339274.34
19,300601.SZ,20170112,20170112,20160930,551064023.25,356406543.98
20,300601.SZ,20170112,20170112,20160630,515633059.38,319051694.26
21,300601.SZ,20170112,20170112,20151231,461172630.28,314935549.5
22,300601.SZ,20170112,20170112,20141231,548886202.46,345175651.65
23,300601.SZ,20170112,20170112,20131231,379802384.45,264889668.95
