Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,002602.SZ,20201031,20201031,20200930,11865482209.96,7243681353.34
1,002602.SZ,20200829,20200829,20200630,9192366336.57,5884215390.17
2,002602.SZ,20200430,20200430,20200331,10342067884.99,6547608589.34
3,002602.SZ,20200430,20200430,20200331,10342067884.99,6547608589.34
4,002602.SZ,20200530,20200530,20191231,8850589536.91,6340145083.27
5,002602.SZ,20200430,20200430,20191231,9236456527.55,6257164138.84
6,002602.SZ,20191029,20191029,20190930,13804874069.2,8595806928.49
7,002602.SZ,20191029,20191029,20190930,13804874069.2,8595806928.49
8,002602.SZ,20190827,20190827,20190630,11077486817.8,6213236329.56
9,002602.SZ,20190827,20190827,20190630,11077486817.8,6213236329.56
10,002602.SZ,20190430,20190430,20190331,5838286353.4,1567823292.17
11,002602.SZ,20190430,20190430,20190331,5838286353.4,1567823292.17
12,002602.SZ,20190427,20190427,20181231,5945184173.69,1758452889.37
13,002602.SZ,20181029,20181029,20180930,6290059848.35,1794884017.83
14,002602.SZ,20180830,20180830,20180630,6344616873.55,1824295195.84
15,002602.SZ,20180428,20180428,20180331,6069916756.06,1622648701.64
16,002602.SZ,20180424,20180424,20171231,2319329084.93,1298620784.7
17,002602.SZ,20171030,20171030,20170930,2457574113.94,1169694494.86
18,002602.SZ,20170824,20170824,20170630,2485809484.49,1153830198.44
19,002602.SZ,20170427,20170427,20170331,2126109154.43,1149283727.44
20,002602.SZ,20170425,20170425,20161231,1935684129.46,1014505735.38
