Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,600570.SH,20201030,20201030,20200930,3622571594.82,3752470394.19
1,600570.SH,20200827,20200827,20200630,3419034072.13,2478048570.48
2,600570.SH,20200428,20200428,20200331,3666901497.57,2545027987.72
3,600570.SH,20200425,20200425,20191231,4542478780.33,3175870145.36
4,600570.SH,20191026,20191026,20190930,4592658877.61,2444758779.88
5,600570.SH,20191026,20191026,20190930,4592658877.61,2444758779.88
6,600570.SH,20190829,20190829,20190630,4399865036.41,2218623885.62
7,600570.SH,20190829,20190829,20190630,4399865036.41,2218623885.62
8,600570.SH,20190425,20190425,20190331,4365231914.3,2208052699.15
9,600570.SH,20190425,20190425,20190331,4365231914.3,2208052699.15
10,600570.SH,20190330,20190330,20181231,2936370702.08,2717982823.59
11,600570.SH,20181027,20181027,20180930,2606937735.68,2072157629.08
12,600570.SH,20180823,20180823,20180630,2378367505.54,1870349505.84
13,600570.SH,20180424,20180424,20180331,2432621993.59,1992338247.76
14,600570.SH,20180327,20180327,20171231,2989779819.04,2483514309.09
15,600570.SH,20171028,20171028,20170930,2210850018.09,1886594396.07
16,600570.SH,20170831,20170831,20170630,2149998619.5,1656552556.56
17,600570.SH,20170425,20170425,20170331,2051476591.6,1608510731.35
18,600570.SH,20170328,20170328,20161231,2361476442.13,1956081911.8
