Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,601788.SH,20201029,20201029,20200930,,
1,601788.SH,20200827,20200827,20200630,,
2,601788.SH,20200429,20200429,20200331,,
3,601788.SH,20200328,20200328,20191231,,
4,601788.SH,20191029,20191029,20190930,,
5,601788.SH,20191029,20191029,20190930,,
6,601788.SH,20190828,20190828,20190630,,
7,601788.SH,20190828,20190828,20190630,,
8,601788.SH,20190430,20190430,20190331,,
9,601788.SH,20190328,20190328,20181231,,
10,601788.SH,20190328,20190328,20181231,,
11,601788.SH,20181030,20181030,20180930,,
12,601788.SH,20181030,20181030,20180930,,
13,601788.SH,20180829,20180829,20180630,,
14,601788.SH,20180829,20180829,20180630,,
15,601788.SH,20180427,20180427,20180331,,
16,601788.SH,20180327,20180327,20171231,,
17,601788.SH,20180327,20180327,20171231,,
18,601788.SH,20171027,20171027,20170930,,
19,601788.SH,20171027,20171027,20170930,,
20,601788.SH,20170830,20170830,20170630,,
21,601788.SH,20170830,20170830,20170630,,
22,601788.SH,20170429,20170429,20170331,,
23,601788.SH,20170429,20170429,20170331,,
24,601788.SH,20170330,20170330,20161231,,
25,601788.SH,20170330,20170330,20161231,,
