Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,688009.SH,20201030,20201030,20200930,80931275024.19,52499328270.76
1,688009.SH,20200831,20200831,20200630,81467943814.11,53824687537.68
2,688009.SH,20200430,20200430,20200331,78780923216.63,49544569157.17
3,688009.SH,20200430,20200430,20200331,78780923216.63,49544569157.17
4,688009.SH,20200326,20200326,20191231,80504284430.68,51758692666.41
5,688009.SH,20191030,20191030,20190930,77621553358.97,48667176170.39
6,688009.SH,20190827,20190827,20190630,69032482798.64,51134814174.33
7,688009.SH,20190702,20190702,20190331,68734128689.79,50633127007.39
8,688009.SH,20190702,20190702,20181231,65315432079.31,47631642598.07
9,688009.SH,20190702,20190702,20171231,49068876847.62,34473646791.92
10,688009.SH,20190702,20190702,20161231,41531844915.74,26398616881.18
