Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,000568.SZ,20201029,20201029,20200930,17283888642.63,5281768935.13
1,000568.SZ,20200828,20200828,20200630,18219460877.7,7237292944.24
2,000568.SZ,20200429,20200429,20200331,16997259026.23,4451069589.38
3,000568.SZ,20200429,20200429,20200331,16997259026.23,4451069589.38
4,000568.SZ,20200429,20200429,20191231,16313738711.83,6787078920.19
5,000568.SZ,20200429,20200429,20191231,16313738711.83,6787078920.19
6,000568.SZ,20191031,20191031,20190930,16481039946.21,5394293975.16
7,000568.SZ,20191031,20191031,20190930,16481039946.21,5394293975.16
8,000568.SZ,20190829,20190829,20190630,16142136320.91,7232359192.25
9,000568.SZ,20190829,20190829,20190630,16142136320.91,7232359192.25
10,000568.SZ,20190426,20190426,20190331,16084400266.89,5079466492.38
11,000568.SZ,20190426,20190426,20190331,16084400266.89,5079466492.38
12,000568.SZ,20190426,20190426,20181231,15494468403.49,5415483438.47
13,000568.SZ,20190426,20190426,20181231,15494468403.49,5415483438.47
14,000568.SZ,20181029,20181029,20180930,13890794893.53,3291598339.45
15,000568.SZ,20180828,20180828,20180630,14885198333.5,4778129181.97
16,000568.SZ,20180426,20180828,20180331,14494448339.04,3510887852.91
17,000568.SZ,20180426,20180426,20180331,14494448339.04,3510887852.91
18,000568.SZ,20180411,20180411,20171231,14268729273.2,4367225067.9
19,000568.SZ,20171027,20171027,20170930,13349522175.41,3092686202.76
20,000568.SZ,20170829,20170829,20170630,9418916317.39,2421200600.53
21,000568.SZ,20170429,20170429,20170331,10087731734.5,2277403369.73
22,000568.SZ,20170419,20170419,20161231,9684887457.41,2463385936.21
