Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,000860.SZ,20201030,20201030,20200930,15143096804.49,8811256030.8
1,000860.SZ,20200822,20200822,20200630,15460156706.61,9685941495.94
2,000860.SZ,20200428,20200428,20200331,15937128158.91,10158025702.99
3,000860.SZ,20200425,20200425,20191231,17556795582.58,12037827662.36
4,000860.SZ,20191026,20191026,20190930,15899338635.54,10314026869.89
5,000860.SZ,20191026,20191026,20190930,15899338635.54,10314026869.89
6,000860.SZ,20190824,20190824,20190630,15636840546.53,9823746596.09
7,000860.SZ,20190824,20190824,20190630,15636840546.53,9823746596.09
8,000860.SZ,20190427,20190427,20190331,15870198476.39,9715534056.05
9,000860.SZ,20190427,20190427,20190331,15870198476.39,9715534056.05
10,000860.SZ,20190315,20190315,20181231,15320716877.06,8755811054.46
11,000860.SZ,20181027,20181027,20180930,13238177610.95,6965065277.02
12,000860.SZ,20180825,20180825,20180630,13696127655.01,7421372087.56
13,000860.SZ,20180428,20180428,20180331,13252612884.28,7246995516.82
14,000860.SZ,20180331,20180331,20171231,13840641963.69,8173510770.35
15,000860.SZ,20171028,20171028,20170930,12995985729.95,7520135110.78
16,000860.SZ,20171028,20171028,20170930,12995985729.95,7520135110.78
17,000860.SZ,20170819,20170819,20170630,13435070317.26,8219278068.07
18,000860.SZ,20170429,20170429,20170331,13604273444.44,7845473748.03
19,000860.SZ,20170325,20170325,20161231,13099945945.01,7708655590.32
