Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,002415.SZ,20201024,20201024,20200930,66087775891.7,24407734979.28
1,002415.SZ,20200725,20200725,20200630,59193264820.83,21213405997.64
2,002415.SZ,20200725,20200725,20200630,59193264820.83,21213405997.64
3,002415.SZ,20200425,20200425,20200331,61261634923.45,19810918961.23
4,002415.SZ,20200425,20200425,20191231,64026343789.24,23520803436.63
5,002415.SZ,20191019,20191019,20190930,57291603121.84,22283953425.62
6,002415.SZ,20191019,20191019,20190930,57291603121.84,22283953425.62
7,002415.SZ,20190720,20190720,20190630,53862960874.09,22371177594.29
8,002415.SZ,20190720,20190720,20190630,53862960874.09,22371177594.29
9,002415.SZ,20190420,20190420,20190331,50462242455.94,16289902800.85
10,002415.SZ,20190420,20190420,20190331,50462242455.94,16289902800.85
11,002415.SZ,20190420,20190420,20181231,53626783704.8,24709411529.38
12,002415.SZ,20190420,20190420,20181231,53626783704.8,24709411529.38
13,002415.SZ,20181020,20181020,20180930,46230678165.14,20911065905.5
14,002415.SZ,20180721,20180721,20180630,41731417634.33,19352932196.54
15,002415.SZ,20180421,20180421,20180331,42554645828.12,17427618977.31
16,002415.SZ,20180421,20180421,20171231,44653309221.59,17201490579.76
17,002415.SZ,20171031,20171031,20170930,38491004091.88,12619167494.52
18,002415.SZ,20170722,20170722,20170630,36105677044.1,12798481874.04
19,002415.SZ,20170414,20170414,20170331,37669852296.76,11802127530.47
20,002415.SZ,20170414,20170414,20161231,36523481116.06,12115909818.05
