Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,002008.SZ,20201026,20201026,20200930,14080656141.33,7231609388.56
1,002008.SZ,20200825,20200825,20200630,12741069400.59,6932590379.73
2,002008.SZ,20200430,20200430,20200331,11853545475.94,6861506234.04
3,002008.SZ,20200430,20200430,20200331,11853545475.94,6861506234.04
4,002008.SZ,20200430,20200430,20191231,11097960765.87,6346633006.32
5,002008.SZ,20200430,20200430,20191231,11097960765.87,6346633006.32
6,002008.SZ,20191024,20191024,20190930,11355364980.18,6442513424.39
7,002008.SZ,20191024,20191024,20190930,11355364980.18,6442513424.39
8,002008.SZ,20190819,20190819,20190630,11567668474.15,7004044843.76
9,002008.SZ,20190819,20190819,20190630,11567668474.15,7004044843.76
10,002008.SZ,20190423,20190423,20190331,12607782818.04,7726655417.19
11,002008.SZ,20190423,20190423,20190331,12607782818.04,7726655417.19
12,002008.SZ,20190423,20190423,20181231,12748927353.96,7957094436.26
13,002008.SZ,20190423,20190423,20181231,12748927353.96,7957094436.26
14,002008.SZ,20181022,20181022,20180930,12407074802.84,7102939645.55
15,002008.SZ,20180821,20180821,20180630,11998747238.52,6755272846.09
16,002008.SZ,20180424,20180424,20180331,10982147166.43,5775394659.34
17,002008.SZ,20180417,20180417,20171231,8893523923.18,6162988922.6
18,002008.SZ,20171026,20171026,20170930,10479771170.52,7809585243.28
19,002008.SZ,20170829,20170829,20170630,8499425493.56,6322585834.77
20,002008.SZ,20170425,20170425,20170331,6167807805.82,4791778691.84
21,002008.SZ,20170425,20170425,20161231,5566956889.6,4400626994.77
