Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,000538.SZ,20201030,20201030,20200930,47114582197.71,11583315170.55
1,000538.SZ,20200829,20200829,20200630,43778185702.06,10297195200.06
2,000538.SZ,20200429,20200429,20200331,46642063584.89,10221758363.95
3,000538.SZ,20200429,20200429,20200331,46642063584.89,10221758363.95
4,000538.SZ,20200327,20200327,20191231,44701367584.8,9614579082.6
5,000538.SZ,20191029,20191029,20190930,41692630323.32,10834133952.77
6,000538.SZ,20191029,20191029,20190930,41692630323.32,10834133952.77
7,000538.SZ,20190829,20190829,20190630,40759679940.46,10687502707.53
8,000538.SZ,20190829,20190829,20190630,40759679940.46,10687502707.53
9,000538.SZ,20190430,20190430,20190331,27545383420.28,9719864625.95
10,000538.SZ,20190430,20190430,20190331,27545383420.28,9719864625.95
11,000538.SZ,20190322,20190322,20181231,27283501267.29,10186370466.23
12,000538.SZ,20181027,20181027,20180930,26361103727.74,7824888779.0
13,000538.SZ,20180818,20180818,20180630,26837385397.7,7775592807.85
14,000538.SZ,20180428,20180428,20180331,25988499836.97,7622740260.69
15,000538.SZ,20180412,20180412,20171231,25103556999.93,7524369387.51
16,000538.SZ,20171031,20171031,20170930,24144049806.29,7078155377.95
17,000538.SZ,20170824,20170824,20170630,23474924254.07,6647571837.82
18,000538.SZ,20170429,20170429,20170331,22733711391.38,6700125786.74
19,000538.SZ,20170422,20170422,20161231,22067687182.74,6734626170.23
