Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,002673.SZ,20201023,20201023,20200930,,
1,002673.SZ,20200827,20200827,20200630,,
2,002673.SZ,20200827,20200827,20200630,,
3,002673.SZ,20200429,20200429,20200331,,
4,002673.SZ,20200402,20200402,20191231,,
5,002673.SZ,20191030,20191030,20190930,,
6,002673.SZ,20191030,20191030,20190930,,
7,002673.SZ,20190828,20190828,20190630,,
8,002673.SZ,20190828,20190828,20190630,,
9,002673.SZ,20190426,20190426,20190331,,
10,002673.SZ,20190426,20190426,20190331,,
11,002673.SZ,20190426,20190426,20181231,,
12,002673.SZ,20181030,20181030,20180930,,
13,002673.SZ,20181030,20181030,20180930,,
14,002673.SZ,20180823,20180823,20180630,,
15,002673.SZ,20180823,20180823,20180630,,
16,002673.SZ,20180420,20180420,20180331,,
17,002673.SZ,20180420,20180420,20180331,,
18,002673.SZ,20180420,20180420,20171231,,
19,002673.SZ,20180420,20180420,20171231,,
20,002673.SZ,20171030,20171030,20170930,,
21,002673.SZ,20171030,20171030,20170930,,
22,002673.SZ,20170816,20170816,20170630,,
23,002673.SZ,20170816,20170816,20170630,,
24,002673.SZ,20170426,20170426,20170331,,
25,002673.SZ,20170426,20170426,20170331,,
26,002673.SZ,20170426,20170426,20161231,,
27,002673.SZ,20170426,20170426,20161231,,
