Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,000858.SZ,20201030,20201030,20200930,89087866349.29,17648532868.28
1,000858.SZ,20200828,20200828,20200630,84505921523.83,15872381717.38
2,000858.SZ,20200428,20200428,20200331,95659858644.64,21031166221.76
3,000858.SZ,20200428,20200428,20191231,96626764999.5,30034599308.1
4,000858.SZ,20191031,20191031,20190930,83297223775.38,21497921259.9
5,000858.SZ,20191031,20191031,20190930,83297223775.38,21497921259.9
6,000858.SZ,20190831,20190831,20190630,78664691358.78,20139057255.85
7,000858.SZ,20190831,20190831,20190630,78664691358.78,20139057255.85
8,000858.SZ,20190429,20190429,20190331,85895723235.01,22256665521.06
9,000858.SZ,20190328,20190328,20181231,78110170470.7,20707815773.76
10,000858.SZ,20181029,20181029,20180930,68105116085.46,14810708215.52
11,000858.SZ,20180828,20180828,20180630,72325440705.18,21611528192.98
12,000858.SZ,20180428,20180428,20180331,71899689562.5,19481905867.71
13,000858.SZ,20180428,20180428,20171231,63279701075.65,15968029113.73
14,000858.SZ,20171027,20171027,20170930,58549549301.13,13944789298.03
15,000858.SZ,20170828,20170828,20170630,56830438021.84,14369462413.67
16,000858.SZ,20170428,20170428,20170331,60211018993.58,15640354276.5
17,000858.SZ,20170331,20170331,20161231,54504540073.06,13687886638.41
