Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,000001.SZ,20210202,20210202,20201231,,
1,000001.SZ,20201022,20201022,20200930,,
2,000001.SZ,20201022,20201022,20200930,,
3,000001.SZ,20200828,20200828,20200630,,
4,000001.SZ,20200828,20200828,20200630,,
5,000001.SZ,20200421,20200421,20200331,,
6,000001.SZ,20200214,20200214,20191231,,
7,000001.SZ,20200214,20200214,20191231,,
8,000001.SZ,20191022,20191022,20190930,,
9,000001.SZ,20191022,20191022,20190930,,
10,000001.SZ,20190808,20190808,20190630,,
11,000001.SZ,20190808,20190808,20190630,,
12,000001.SZ,20190424,20190424,20190331,,
13,000001.SZ,20190424,20190424,20190331,,
14,000001.SZ,20190307,20190307,20181231,,
15,000001.SZ,20190307,20190307,20181231,,
16,000001.SZ,20181024,20181024,20180930,,
17,000001.SZ,20180816,20180816,20180630,,
18,000001.SZ,20180420,20180420,20180331,,
19,000001.SZ,20180315,20180315,20171231,,
20,000001.SZ,20171021,20171021,20170930,,
21,000001.SZ,20170811,20170811,20170630,,
22,000001.SZ,20170422,20170422,20170331,,
23,000001.SZ,20170317,20170317,20161231,,
