Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,601066.SH,20201024,20201024,20200930,,
1,601066.SH,20200826,20200826,20200630,,
2,601066.SH,20200425,20200425,20200331,,
3,601066.SH,20200425,20200425,20200331,,
4,601066.SH,20200327,20200327,20191231,,
5,601066.SH,20191030,20191030,20190930,,
6,601066.SH,20191030,20191030,20190930,,
7,601066.SH,20190824,20190824,20190630,,
8,601066.SH,20190824,20190824,20190630,,
9,601066.SH,20190426,20190426,20190331,,
10,601066.SH,20190426,20190426,20190331,,
11,601066.SH,20190319,20190319,20181231,,
12,601066.SH,20181031,20181031,20180930,,
13,601066.SH,20181031,20181031,20180930,,
14,601066.SH,20180825,20180825,20180630,,
15,601066.SH,20180619,20180619,20180331,,
16,601066.SH,20180530,20180530,20171231,,
17,601066.SH,20180130,20180130,20170630,,
18,601066.SH,20180530,20180530,20161231,,
19,601066.SH,20170417,20170417,20160930,,
20,601066.SH,20180530,20180530,20151231,,
21,601066.SH,20180130,20180130,20141231,,
