Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,601601.SH,20201031,20201031,20200930,,
1,601601.SH,20200824,20200824,20200630,,
2,601601.SH,20200425,20200425,20200331,,
3,601601.SH,20200323,20200323,20191231,,
4,601601.SH,20191031,20191031,20190930,,
5,601601.SH,20191031,20191031,20190930,,
6,601601.SH,20190826,20190826,20190630,,
7,601601.SH,20190826,20190826,20190630,,
8,601601.SH,20190427,20190427,20190331,,
9,601601.SH,20190427,20190427,20190331,,
10,601601.SH,20190325,20190325,20181231,,
11,601601.SH,20181027,20181027,20180930,,
12,601601.SH,20181027,20181027,20180930,,
13,601601.SH,20180827,20180827,20180630,,
14,601601.SH,20180827,20180827,20180630,,
15,601601.SH,20180428,20180428,20180331,,
16,601601.SH,20180428,20180428,20180331,,
17,601601.SH,20180330,20180330,20171231,,
18,601601.SH,20180330,20180330,20171231,,
19,601601.SH,20171028,20171028,20170930,,
20,601601.SH,20171028,20171028,20170930,,
21,601601.SH,20170828,20170828,20170630,,
22,601601.SH,20170828,20170828,20170630,,
23,601601.SH,20170429,20170429,20170331,,
24,601601.SH,20170429,20170429,20170331,,
25,601601.SH,20170330,20170330,20161231,,
26,601601.SH,20170330,20170330,20161231,,
