Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,600519.SH,20201026,20201026,20200930,157489286162.46,30405726088.5
1,600519.SH,20200729,20200729,20200630,144835133749.26,29605465608.97
2,600519.SH,20200428,20200428,20200331,157924872304.76,25817912405.47
3,600519.SH,20200422,20200422,20191231,159024472009.08,41093299212.84
4,600519.SH,20191016,20191016,20190930,139949148533.9,31679418410.1
5,600519.SH,20191016,20191016,20190930,139949148533.9,31679418410.1
6,600519.SH,20190718,20190718,20190630,142545945754.47,45437198103.53
7,600519.SH,20190425,20190425,20190331,137873999999.82,30566115048.51
8,600519.SH,20190425,20190425,20190331,137873999999.82,30566115048.51
9,600519.SH,20190329,20190329,20181231,137861835307.57,42438186813.48
10,600519.SH,20181029,20181029,20180930,124830898967.33,40975040327.23
11,600519.SH,20180802,20180802,20180630,107738904150.33,33394787927.63
12,600519.SH,20180428,20180428,20180331,111781386018.61,29239690792.92
13,600519.SH,20180328,20180328,20171231,112249185961.6,38574919400.0
14,600519.SH,20171026,20171026,20170930,104803294790.2,39383620859.07
15,600519.SH,20170728,20170728,20170630,97397790192.99,41303919297.49
16,600519.SH,20170425,20170425,20170331,95889423066.32,36509261704.5
17,600519.SH,20170415,20170415,20161231,90180548805.57,37020425425.69
