Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,601658.SH,20201030,20201030,20200930,,
1,601658.SH,20201030,20201030,20200930,,
2,601658.SH,20200831,20200831,20200630,,
3,601658.SH,20200831,20200831,20200630,,
4,601658.SH,20200429,20200429,20200331,,
5,601658.SH,20200326,20200326,20191231,,
6,601658.SH,20200326,20200326,20191231,,
7,601658.SH,20191209,20191209,20190930,,
8,601658.SH,20191209,20191209,20190930,,
9,601658.SH,20191029,20191029,20190630,,
10,601658.SH,20190509,20190509,20190331,,
11,601658.SH,20191029,20191029,20181231,,
12,601658.SH,20181031,20181031,20180930,,
13,601658.SH,20180828,20180828,20180630,,
14,601658.SH,20180430,20180430,20180331,,
15,601658.SH,20191029,20191029,20171231,,
16,601658.SH,20171027,20171027,20170930,,
17,601658.SH,20170829,20170829,20170630,,
18,601658.SH,20170428,20170428,20170331,,
19,601658.SH,20191029,20191029,20161231,,
