Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,600522.SH,20201031,20201031,20200930,28991390440.16,13691782747.51
1,600522.SH,20200831,20200831,20200630,28959687578.15,13830532606.53
2,600522.SH,20200430,20200430,20200331,28016019836.52,13396936107.23
3,600522.SH,20200430,20200430,20200331,28016019836.52,13396936107.23
4,600522.SH,20200430,20200430,20191231,27602941876.94,12932800144.71
5,600522.SH,20200430,20200430,20191231,27602941876.94,12932800144.71
6,600522.SH,20191030,20191030,20190930,25553268861.18,11389308499.26
7,600522.SH,20191030,20191030,20190930,25553268861.18,11389308499.26
8,600522.SH,20190830,20190830,20190630,24774585780.77,10937518977.45
9,600522.SH,20190830,20190830,20190630,24774585780.77,10937518977.45
10,600522.SH,20190429,20190429,20190331,23603319091.21,10883253093.02
11,600522.SH,20190429,20190429,20190331,23603319091.21,10883253093.02
12,600522.SH,20190429,20190429,20181231,20121522547.25,11374268596.9
13,600522.SH,20190429,20190429,20181231,20121522547.25,11374268596.9
14,600522.SH,20181030,20181030,20180930,21251346245.58,11791551109.27
15,600522.SH,20180829,20180829,20180630,20096509867.56,10263374816.67
16,600522.SH,20180426,20180426,20180331,19207448813.79,8470866699.11
17,600522.SH,20180426,20180426,20171231,18339921390.67,7808752711.01
18,600522.SH,20171030,20171030,20170930,18661619372.6,7354574399.66
19,600522.SH,20170829,20170829,20170630,18379724677.32,7103662184.37
20,600522.SH,20170428,20170428,20170331,16966563867.37,6662974559.94
21,600522.SH,20170426,20170426,20161231,13468360713.72,7758608847.71
