Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,601169.SH,20201031,20201031,20200930,,
1,601169.SH,20200828,20200828,20200630,,
2,601169.SH,20200828,20200828,20200630,,
3,601169.SH,20200428,20200428,20200331,,
4,601169.SH,20200428,20200428,20191231,,
5,601169.SH,20191030,20191030,20190930,,
6,601169.SH,20191030,20191030,20190930,,
7,601169.SH,20190828,20190828,20190630,,
8,601169.SH,20190425,20190425,20190331,,
9,601169.SH,20190425,20190425,20181231,,
10,601169.SH,20190425,20190425,20181231,,
11,601169.SH,20181031,20181031,20180930,,
12,601169.SH,20180830,20180830,20180630,,
13,601169.SH,20180427,20180427,20180331,,
14,601169.SH,20180427,20180427,20171231,,
15,601169.SH,20171031,20171031,20170930,,
16,601169.SH,20170831,20170831,20170630,,
17,601169.SH,20170426,20170426,20170331,,
18,601169.SH,20170426,20170426,20161231,,
