Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,600233.SH,20201028,20201028,20200930,9212639272.12,7602293804.48
1,600233.SH,20200828,20200828,20200630,9945726390.93,7357238558.51
2,600233.SH,20200828,20200828,20200630,9945726390.93,7357238558.51
3,600233.SH,20200429,20200429,20200331,8352940350.03,5160244429.49
4,600233.SH,20200429,20200429,20191231,8628153798.82,5642609039.05
5,600233.SH,20200429,20200429,20191231,8628153798.82,5642609039.05
6,600233.SH,20191030,20191030,20190930,7842403157.96,4597040195.95
7,600233.SH,20190829,20190829,20190630,7513493267.43,4465798774.35
8,600233.SH,20190829,20190829,20190630,7513493267.43,4465798774.35
9,600233.SH,20190425,20190425,20190331,8148924296.24,4171067644.38
10,600233.SH,20190425,20190425,20190331,8148924296.24,4171067644.38
11,600233.SH,20190418,20190418,20181231,8804111189.91,4814950570.72
12,600233.SH,20190418,20190418,20181231,8804111189.91,4814950570.72
13,600233.SH,20181024,20181024,20180930,5142864365.64,4407847148.74
14,600233.SH,20180825,20180825,20180630,5436551314.45,4146326162.59
15,600233.SH,20180425,20180425,20180331,5680040000.04,3525832164.65
16,600233.SH,20180324,20180324,20171231,6912269100.46,4464126817.24
17,600233.SH,20171026,20171026,20170930,6040971909.51,2721085735.11
18,600233.SH,20170825,20170825,20170630,6017209766.14,2515360110.29
19,600233.SH,20170428,20170428,20170331,5935197557.54,2175870109.83
20,600233.SH,20170428,20170428,20161231,6572533863.72,2920541825.35
