Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,000069.SZ,20201027,20201027,20200930,350091279809.08,223177484375.6
1,000069.SZ,20200820,20200820,20200630,333358104477.53,210371302024.27
2,000069.SZ,20200428,20200428,20200331,321367865934.12,214973984948.52
3,000069.SZ,20200428,20200428,20191231,298283202874.81,200470603717.27
4,000069.SZ,20191029,20191029,20190930,292650393908.21,176064386917.12
5,000069.SZ,20191029,20191029,20190930,292650393908.21,176064386917.12
6,000069.SZ,20190830,20190830,20190630,265964249310.11,166070081073.64
7,000069.SZ,20190830,20190830,20190630,265964249310.11,166070081073.64
8,000069.SZ,20190426,20190426,20190331,277311376017.62,169310628572.73
9,000069.SZ,20190426,20190426,20190331,277311376017.62,169310628572.73
10,000069.SZ,20190330,20190330,20181231,234322981906.19,144999120466.84
11,000069.SZ,20181026,20181026,20180930,219370275653.29,114700998279.56
12,000069.SZ,20180822,20180822,20180630,205581379352.61,107598292266.63
13,000069.SZ,20180427,20180427,20180331,186986748005.92,100174402330.06
14,000069.SZ,20180427,20180427,20171231,166661191606.2,102793576749.37
15,000069.SZ,20171028,20171028,20170930,147857078396.38,101808761207.4
16,000069.SZ,20170826,20170826,20170630,133529542474.53,89405268478.54
17,000069.SZ,20170426,20170426,20170331,116737920278.7,76785529853.37
18,000069.SZ,20170408,20170408,20161231,106189722790.29,71793090468.49
