Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,601878.SH,20201029,20201029,20200930,,
1,601878.SH,20200825,20200825,20200630,,
2,601878.SH,20200429,20200429,20200331,,
3,601878.SH,20200429,20200429,20200331,,
4,601878.SH,20200319,20200319,20191231,,
5,601878.SH,20191029,20191029,20190930,,
6,601878.SH,20190822,20190822,20190630,,
7,601878.SH,20190427,20190427,20190331,,
8,601878.SH,20190427,20190427,20190331,,
9,601878.SH,20190318,20190318,20181231,,
10,601878.SH,20181030,20181030,20180930,,
11,601878.SH,20180823,20180823,20180630,,
12,601878.SH,20180426,20180426,20180331,,
13,601878.SH,20180313,20180313,20171231,,
14,601878.SH,20171025,20171025,20170930,,
15,601878.SH,20170816,20170816,20170630,,
16,601878.SH,20170516,20170516,20170331,,
17,601878.SH,20170516,20170516,20170331,,
18,601878.SH,20170516,20170516,20161231,,
19,601878.SH,20170516,20170516,20161231,,
20,601878.SH,20170516,20170516,20151231,,
21,601878.SH,20170516,20170516,20141231,,
22,601878.SH,20170516,20170516,20141231,,
