Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,600029.SH,20201031,20201031,20200930,30403000000.0,89339000000.0
1,600029.SH,20200829,20200829,20200630,31507000000.0,96842000000.0
2,600029.SH,20200430,20200430,20200331,14875000000.0,88102000000.0
3,600029.SH,20200430,20200430,20200331,14875000000.0,88102000000.0
4,600029.SH,20200331,20200331,20191231,16738000000.0,95490000000.0
5,600029.SH,20191031,20191031,20190930,16956000000.0,88653000000.0
6,600029.SH,20191031,20191031,20190930,16956000000.0,88653000000.0
7,600029.SH,20190828,20190828,20190630,18922000000.0,94967000000.0
8,600029.SH,20190828,20190828,20190630,18922000000.0,94967000000.0
9,600029.SH,20190430,20190430,20190331,22149000000.0,90581000000.0
10,600029.SH,20190330,20190330,20181231,24072000000.0,83687000000.0
11,600029.SH,20181031,20181031,20180930,32239000000.0,85984000000.0
12,600029.SH,20180829,20180829,20180630,19416000000.0,82045000000.0
13,600029.SH,20180428,20180428,20180331,17239000000.0,70299000000.0
14,600029.SH,20180327,20180327,20171231,17884000000.0,69577000000.0
15,600029.SH,20171031,20171031,20170930,17498000000.0,57942000000.0
16,600029.SH,20170830,20170830,20170630,15188000000.0,62187000000.0
17,600029.SH,20170429,20170429,20170331,14495000000.0,66547000000.0
18,600029.SH,20170331,20170331,20161231,13764000000.0,67932000000.0
