Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,601766.SH,20201031,20201031,20200930,298404163000.0,247866108000.0
1,601766.SH,20200829,20200829,20200630,286191251000.0,238178700000.0
2,601766.SH,20200430,20200430,20200331,263750290000.0,211995071000.0
3,601766.SH,20200331,20200331,20191231,251215115000.0,200164511000.0
4,601766.SH,20200331,20200331,20191231,251215115000.0,
5,601766.SH,20191031,20191031,20190930,278443385000.0,232750733000.0
6,601766.SH,20190830,20190830,20190630,268428412000.0,225921457000.0
7,601766.SH,20190830,20190830,20190630,268428412000.0,
8,601766.SH,20190430,20190430,20190331,249083508000.0,204245529000.0
9,601766.SH,20190329,20190329,20181231,227512128000.0,188351436000.0
10,601766.SH,20181031,20181031,20180930,277334973000.0,230328921000.0
11,601766.SH,20180825,20180825,20180630,255521241000.0,211726879000.0
12,601766.SH,20180825,20180825,20180630,255521241000.0,211726879000.0
13,601766.SH,20180427,20180427,20180331,251906324000.0,203603767000.0
14,601766.SH,20180329,20180329,20171231,255471210000.0,203490203000.0
15,601766.SH,20171028,20171028,20170930,256721115000.0,209330772000.0
16,601766.SH,20170826,20170826,20170630,241735202000.0,199544481000.0
17,601766.SH,20170428,20170428,20170331,225474541000.0,177815830000.0
18,601766.SH,20170330,20170330,20161231,220589280000.0,184227175000.0
