Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,002594.SZ,20201030,20201030,20200930,107774544000.0,99867853000.0
1,002594.SZ,20200829,20200829,20200630,108849577000.0,101361651000.0
2,002594.SZ,20200429,20200429,20200331,101528167000.0,100975290000.0
3,002594.SZ,20200429,20200429,20200331,101528167000.0,100975290000.0
4,002594.SZ,20200422,20200422,20191231,106966605000.0,108028947000.0
5,002594.SZ,20191030,20191030,20190930,111621276000.0,109086119000.0
6,002594.SZ,20191030,20191030,20190930,111621276000.0,109086119000.0
7,002594.SZ,20190822,20190822,20190630,114212984000.0,111949823000.0
8,002594.SZ,20190822,20190822,20190630,114212984000.0,111949823000.0
9,002594.SZ,20190429,20190429,20190331,115986082000.0,113887277000.0
10,002594.SZ,20190429,20190429,20190331,115986082000.0,113887277000.0
11,002594.SZ,20190328,20190328,20181231,115210575000.0,116568975000.0
12,002594.SZ,20181030,20181030,20180930,114602362000.0,119472628000.0
13,002594.SZ,20180830,20180830,20180630,111930046000.0,119067179000.0
14,002594.SZ,20180428,20180428,20180331,104619749000.0,111711094000.0
15,002594.SZ,20180328,20180328,20171231,102684392000.0,104996936000.0
16,002594.SZ,20171030,20171030,20170930,91896516000.0,91378558000.0
17,002594.SZ,20170829,20170829,20170630,83126454000.0,78066217000.0
18,002594.SZ,20170429,20170429,20170331,77591345000.0,73286843000.0
19,002594.SZ,20170329,20170329,20161231,78240081000.0,78317604000.0
