Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,601138.SH,20201031,20201031,20200930,207349276000.0,123375932000.0
1,601138.SH,20201031,20201031,20200930,207349276000.0,123375932000.0
2,601138.SH,20200812,20200812,20200630,190471323000.0,109499535000.0
3,601138.SH,20200430,20200430,20200331,184759936000.0,102864300000.0
4,601138.SH,20200430,20200430,20200331,184759936000.0,102864300000.0
5,601138.SH,20200331,20200331,20191231,195690123000.0,115972608000.0
6,601138.SH,20191031,20191031,20190930,194309539000.0,123165768000.0
7,601138.SH,20191031,20191031,20190930,194309539000.0,123165768000.0
8,601138.SH,20190814,20190814,20190630,167456817000.0,101901337000.0
9,601138.SH,20190430,20190430,20190331,158978399000.0,94124612000.0
10,601138.SH,20190430,20190430,20190331,158978399000.0,94124612000.0
11,601138.SH,20190330,20190330,20181231,189927315000.0,127985847000.0
12,601138.SH,20181031,20181031,20180930,196119171000.0,141550538000.0
13,601138.SH,20180814,20180814,20180630,172907362000.0,123525236000.0
14,601138.SH,20180607,20180607,20180331,122609648000.0,103721942000.0
15,601138.SH,20180514,20180514,20171231,136670497000.0,120381709000.0
16,601138.SH,20180514,20180514,20161231,121917067000.0,57996176000.0
17,601138.SH,20180514,20180514,20151231,95711877000.0,49968073000.0
