Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,000725.SZ,20201030,20201030,20200930,116802169074.0,91269724580.0
1,000725.SZ,20200829,20200829,20200630,111008972908.0,80785088011.0
2,000725.SZ,20200428,20200428,20200331,104375740587.0,78361235580.0
3,000725.SZ,20200428,20200428,20191231,104448640998.0,78378286166.0
4,000725.SZ,20191031,20191031,20190930,97644515932.0,72801052867.0
5,000725.SZ,20191031,20191031,20190930,97644515932.0,72801052867.0
6,000725.SZ,20190827,20190827,20190630,94529771591.0,67150485726.0
7,000725.SZ,20190827,20190827,20190630,94529771591.0,67150485726.0
8,000725.SZ,20190430,20190430,20190331,95899456391.0,62532396541.0
9,000725.SZ,20190430,20190430,20190331,95899456391.0,62532396541.0
10,000725.SZ,20190326,20190326,20181231,99692282176.0,62228095078.0
11,000725.SZ,20181030,20181030,20180930,99138689123.0,53878875329.0
12,000725.SZ,20180828,20180828,20180630,99838386790.0,48998506709.0
13,000725.SZ,20180828,20180828,20180630,99838386790.0,48998506709.0
14,000725.SZ,20180424,20180424,20180331,96215198784.0,49563976715.0
15,000725.SZ,20180424,20180424,20171231,99780298349.0,49736167806.0
16,000725.SZ,20171031,20171031,20170930,96013182948.0,47385500248.0
17,000725.SZ,20170829,20170829,20170630,90545559880.0,52076568136.0
18,000725.SZ,20170425,20170425,20170331,88465328728.0,42194270671.0
19,000725.SZ,20170425,20170425,20161231,91041828425.0,41439746082.0
