Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,601231.SH,20201030,20201030,20200930,22855852614.07,12987477202.74
1,601231.SH,20200826,20200826,20200630,18515302228.54,10881694845.0
2,601231.SH,20200430,20200430,20200331,17578453442.68,10109086728.23
3,601231.SH,20200430,20200430,20200331,17578453442.68,10109086728.23
4,601231.SH,20200408,20200408,20191231,18185841839.47,10857130381.02
5,601231.SH,20191030,20191030,20190930,18215927570.89,11216772117.83
6,601231.SH,20191030,20191030,20190930,18215927570.89,11216772117.83
7,601231.SH,20190824,20190824,20190630,15188476548.03,8132726220.84
8,601231.SH,20190824,20190824,20190630,15188476548.03,8132726220.84
9,601231.SH,20190430,20190430,20190331,15354356969.22,7924872399.88
10,601231.SH,20190430,20190430,20190331,15354356969.22,7924872399.88
11,601231.SH,20190329,20190329,20181231,17895127866.36,10596728888.61
12,601231.SH,20181031,20181031,20180930,17217627515.12,10359093135.4
13,601231.SH,20180815,20180815,20180630,13949123543.81,7514851821.44
14,601231.SH,20180428,20180428,20180331,13728978541.73,6919304354.62
15,601231.SH,20180324,20180324,20171231,15263734886.93,8605156366.43
16,601231.SH,20171028,20171028,20170930,14476135251.92,8353025803.58
17,601231.SH,20170824,20170824,20170630,12313463067.52,6511836405.2
18,601231.SH,20170429,20170429,20170331,11959233889.79,6271892995.39
19,601231.SH,20170325,20170325,20161231,12914179039.62,7678073528.47
