Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,002007.SZ,20201031,20201031,20200930,6573498129.74,1426573061.47
1,002007.SZ,20200811,20200811,20200630,5740626910.3,964563889.28
2,002007.SZ,20200408,20200408,20200331,5846714335.12,661325189.34
3,002007.SZ,20200408,20200408,20200331,5846714335.12,661325189.34
4,002007.SZ,20200324,20200324,20191231,5684882122.7,694476550.16
5,002007.SZ,20191028,20191028,20190930,5386162732.95,674285605.06
6,002007.SZ,20191028,20191028,20190930,5386162732.95,674285605.06
7,002007.SZ,20190830,20190830,20190630,4825375266.55,568779545.08
8,002007.SZ,20190830,20190830,20190630,4825375266.55,568779545.08
9,002007.SZ,20190426,20190426,20190331,5010087706.35,590158113.98
10,002007.SZ,20190426,20190426,20190331,5010087706.35,590158113.98
11,002007.SZ,20190329,20190329,20181231,4782296005.75,720468316.68
12,002007.SZ,20181030,20181030,20180930,4140027795.51,420541285.12
13,002007.SZ,20180827,20180827,20180630,3861121307.72,421279694.51
14,002007.SZ,20180427,20180427,20180331,3818689512.27,341267791.78
15,002007.SZ,20180327,20180327,20171231,3669236992.19,377239189.91
16,002007.SZ,20171020,20171020,20170930,3431251729.29,321871191.47
17,002007.SZ,20170821,20170821,20170630,3293753165.76,280072937.75
18,002007.SZ,20170427,20170427,20170331,3432167874.72,223928430.54
19,002007.SZ,20170328,20170328,20161231,3182135584.39,215051326.08
