Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,601012.SH,20201031,20201031,20200930,51492583418.78,39027131598.56
1,601012.SH,20201031,20201031,20200930,51492583418.78,39027131598.56
2,601012.SH,20200828,20200828,20200630,42927672084.26,31299218877.8
3,601012.SH,20200423,20200423,20200331,39757495768.91,26544268105.46
4,601012.SH,20200423,20200423,20200331,39757495768.91,26544268105.46
5,601012.SH,20200423,20200423,20191231,37366523811.35,24619841302.85
6,601012.SH,20200423,20200423,20191231,37366523811.35,24619841302.85
7,601012.SH,20191031,20191031,20190930,34694446447.04,21559587833.08
8,601012.SH,20191031,20191031,20190930,34694446447.04,21559587833.08
9,601012.SH,20190829,20190829,20190630,33380188938.63,20602830365.1
10,601012.SH,20190829,20190829,20190630,33380188938.63,20602830365.1
11,601012.SH,20190430,20190430,20190331,25583036780.41,17124659644.16
12,601012.SH,20190430,20190430,20190331,25583036780.41,17124659644.16
13,601012.SH,20190430,20190430,20181231,22900888073.26,14878483225.63
14,601012.SH,20190430,20190430,20181231,22900888073.26,14878483225.63
15,601012.SH,20181031,20181031,20180930,21614577300.01,14528888830.56
16,601012.SH,20180831,20180831,20180630,21170127089.22,15804138936.39
17,601012.SH,20180426,20180426,20180331,20401826314.59,14026188382.5
18,601012.SH,20180329,20180329,20171231,18927399540.81,12340119486.9
19,601012.SH,20171031,20171031,20170930,15799845397.1,13058473262.15
20,601012.SH,20170830,20170830,20170630,14557350220.27,11803065771.33
21,601012.SH,20170428,20170428,20170331,13379976859.11,7759064246.65
22,601012.SH,20170311,20170311,20161231,12042000820.33,6451369871.41
