Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,600795.SH,20201031,20201031,20200930,41793686622.65,76073672470.29
1,600795.SH,20201031,20201031,20200930,41793686622.65,76073672470.29
2,600795.SH,20200829,20200829,20200630,39972762477.33,87450832075.34
3,600795.SH,20200430,20200430,20200331,37943738731.16,83209548702.57
4,600795.SH,20200430,20200430,20200331,37943738731.16,83209548702.57
5,600795.SH,20200414,20200414,20191231,35714891469.7,91644926720.97
6,600795.SH,20191031,20191031,20190930,39272983410.39,88801131982.39
7,600795.SH,20191031,20191031,20190930,39272983410.39,88801131982.39
8,600795.SH,20190830,20190830,20190630,38964392475.13,100964358922.12
9,600795.SH,20190830,20190830,20190630,38964392475.13,100964358922.12
10,600795.SH,20190427,20190427,20190331,35281900701.43,88137220352.11
11,600795.SH,20190416,20190416,20181231,18625884407.13,73150865585.87
12,600795.SH,20181030,20181030,20180930,25236054416.72,63343564254.57
13,600795.SH,20180831,20180831,20180630,25521394943.72,70881109262.96
14,600795.SH,20180426,20180426,20180331,23914818445.55,71262653799.06
15,600795.SH,20180417,20180417,20171231,18048309176.02,78074370405.42
16,600795.SH,20171031,20171031,20170930,21027384000.74,78295622182.32
17,600795.SH,20170824,20170824,20170630,20376627867.27,84882635401.14
18,600795.SH,20170428,20170428,20170331,19905051054.46,87984088329.24
19,600795.SH,20170411,20170411,20161231,15711450423.89,89506844943.53
