Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,000627.SZ,20201031,20201031,20200930,39849699484.37,6944096822.13
1,000627.SZ,20201031,20201031,20200930,39849699484.37,6944096822.13
2,000627.SZ,20200829,20200829,20200630,44390736644.79,12961164787.85
3,000627.SZ,20200430,20200430,20200331,39215553037.65,11551615982.29
4,000627.SZ,20200430,20200430,20200331,39215553037.65,11551615982.29
5,000627.SZ,20200415,20200415,20191231,25785001771.98,8433860854.02
6,000627.SZ,20191031,20191031,20190930,30201644909.23,5611374575.13
7,000627.SZ,20191031,20191031,20190930,30201644909.23,5611374575.13
8,000627.SZ,20190831,20190831,20190630,30742573080.26,5520508289.71
9,000627.SZ,20190429,20190429,20190331,38344195016.85,7484828304.47
10,000627.SZ,20190429,20190429,20181231,49818587741.87,26486416815.47
11,000627.SZ,20190429,20190429,20181231,49818587741.87,26486416815.47
12,000627.SZ,20181031,20181101,20180930,37384692564.42,20845653964.58
13,000627.SZ,20180831,20180831,20180630,35552454755.45,20963802064.46
14,000627.SZ,20180428,20180428,20180331,39485489923.69,18245763929.88
15,000627.SZ,20180428,20180428,20171231,27394499565.33,10269947151.14
16,000627.SZ,20171031,20171031,20170930,20285518602.14,104312869547.66
17,000627.SZ,20170720,20170720,20170630,20797481144.25,3224589786.94
18,000627.SZ,20170426,20170426,20170331,27751958320.64,3039286936.29
19,000627.SZ,20170426,20170426,20161231,19734875207.69,3809823314.14
