Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,600872.SH,20201031,20201031,20200930,3635933126.48,1272235481.26
1,600872.SH,20200821,20200821,20200630,3503185443.3,1363865198.83
2,600872.SH,20200430,20200430,20200331,3596814686.77,1433612212.03
3,600872.SH,20200430,20200430,20200331,3596814686.77,1433612212.03
4,600872.SH,20200317,20200317,20191231,3524605011.91,1600294936.68
5,600872.SH,20191031,20191031,20190930,3364177522.66,1622254534.58
6,600872.SH,20191031,20191031,20190930,3364177522.66,1622254534.58
7,600872.SH,20190823,20190823,20190630,3875303635.92,2304939219.12
8,600872.SH,20190823,20190823,20190630,3875303635.92,2304939219.12
9,600872.SH,20190427,20190427,20190331,3553312877.64,1985342473.84
10,600872.SH,20190330,20190330,20181231,3620842781.82,1587463579.95
11,600872.SH,20181030,20181030,20180930,3460657207.16,929315654.87
12,600872.SH,20180823,20180823,20180630,3461502758.58,1045253820.52
13,600872.SH,20180424,20180424,20180331,3318114069.84,882070920.13
14,600872.SH,20180424,20180424,20171231,3116079240.66,908334166.59
15,600872.SH,20171027,20171027,20170930,3128075967.49,909060673.33
16,600872.SH,20170826,20170826,20170630,3055021794.25,992100748.83
17,600872.SH,20170422,20170422,20170331,2936771469.5,815236819.53
18,600872.SH,20170422,20170422,20161231,2799539191.74,855031266.66
