Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,002555.SZ,20201031,20201031,20200930,7494468285.57,4070931878.14
1,002555.SZ,20201031,20201031,20200930,7494468285.57,4070931878.14
2,002555.SZ,20200831,20200831,20200630,7730354204.69,3948656911.84
3,002555.SZ,20200430,20200430,20200331,7753198059.75,4482285635.46
4,002555.SZ,20200430,20200430,20200331,7753198059.75,4482285635.46
5,002555.SZ,20200402,20200402,20191231,6355144564.94,2600389360.81
6,002555.SZ,20200402,20200402,20191231,6355144564.94,2600389360.81
7,002555.SZ,20191031,20191031,20190930,5597252839.87,2846616846.5
8,002555.SZ,20191031,20191031,20190930,5597252839.87,2846616846.5
9,002555.SZ,20190828,20190828,20190630,4554060314.82,2180090748.73
10,002555.SZ,20190828,20190828,20190630,4554060314.82,2180090748.73
11,002555.SZ,20190426,20190426,20190331,4561320681.55,1954730169.56
12,002555.SZ,20190426,20190426,20190331,4561320681.55,1954730169.56
13,002555.SZ,20190426,20190426,20181231,4182117637.38,1992243649.21
14,002555.SZ,20181030,20181030,20180930,3998596291.36,2531349493.85
15,002555.SZ,20180827,20180827,20180630,3748585168.68,2384408887.45
16,002555.SZ,20180428,20180428,20180331,3769381380.42,2444570826.58
17,002555.SZ,20180424,20180424,20171231,3962455369.7,1518314243.54
18,002555.SZ,20171031,20171031,20170930,2847764291.24,1562026121.84
19,002555.SZ,20170831,20170831,20170630,3314391863.91,2355501595.27
20,002555.SZ,20170426,20170426,20170331,3127790041.44,1863111423.97
21,002555.SZ,20170315,20170315,20161231,2450553416.1,1624265255.6
