Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,300498.SZ,20201030,20201030,20200930,24537789350.31,17202227731.4
1,300498.SZ,20200820,20200820,20200630,19638740469.38,15291907892.56
2,300498.SZ,20200424,20200424,20200331,27851851847.71,15049540476.52
3,300498.SZ,20200424,20200424,20191231,26093742751.15,13896669087.39
4,300498.SZ,20191023,20191023,20190930,23690585543.61,14557530868.14
5,300498.SZ,20191023,20191023,20190930,23690585543.61,14557530868.14
6,300498.SZ,20190821,20190821,20190630,20826445851.21,13129599097.42
7,300498.SZ,20190821,20190821,20190630,20826445851.21,13129599097.42
8,300498.SZ,20190425,20190425,20190331,21487734187.36,13067093024.59
9,300498.SZ,20190425,20190425,20190331,21487734187.36,13067093024.59
10,300498.SZ,20190410,20190410,20181231,21801801737.18,13282756060.04
11,300498.SZ,20181024,20181024,20180930,20312087352.96,12130382307.66
12,300498.SZ,20180815,20180815,20180630,16951969887.22,10998327513.23
13,300498.SZ,20180424,20180424,20180331,19285819176.65,10218047379.95
14,300498.SZ,20180410,20180410,20171231,19673820544.68,12104378986.9
15,300498.SZ,20171030,20171030,20170930,17169897753.28,10662010575.81
16,300498.SZ,20170815,20170815,20170630,15089448897.76,10627538398.86
17,300498.SZ,20170417,20170417,20170331,18620689373.23,9430267287.26
18,300498.SZ,20170407,20170407,20161231,18445975446.15,9834928196.91
