Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,601009.SH,20201029,20201029,20200930,,
1,601009.SH,20200829,20200829,20200630,,
2,601009.SH,20200829,20200829,20200630,,
3,601009.SH,20200430,20200430,20200331,,
4,601009.SH,20200430,20200430,20191231,,
5,601009.SH,20191031,20191031,20190930,,
6,601009.SH,20191031,20191031,20190930,,
7,601009.SH,20190827,20190827,20190630,,
8,601009.SH,20190430,20190430,20190331,,
9,601009.SH,20190430,20190430,20181231,,
10,601009.SH,20181031,20181031,20180930,,
11,601009.SH,20180810,20180810,20180630,,
12,601009.SH,20180426,20180426,20180331,,
13,601009.SH,20180426,20180426,20171231,,
14,601009.SH,20171028,20171028,20170930,,
15,601009.SH,20170825,20170825,20170630,,
16,601009.SH,20170428,20170428,20170331,,
17,601009.SH,20170421,20170421,20161231,,
