Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,600745.SH,20201031,20201031,20200930,26421352828.99,21687724152.0
1,600745.SH,20200831,20200831,20200630,22582621744.0,21779249950.85
2,600745.SH,20200430,20200430,20200331,24774100759.29,24570151329.39
3,600745.SH,20200430,20200430,20200331,24774100759.29,24570151329.39
4,600745.SH,20200422,20200422,20191231,30823473838.98,31068858636.49
5,600745.SH,20191031,20191031,20190930,16139522817.78,28451368617.36
6,600745.SH,20191031,20191031,20190930,16139522817.78,28451368617.36
7,600745.SH,20190831,20190831,20190630,12381998643.57,16067331369.07
8,600745.SH,20190831,20190831,20190630,12381998643.57,16067331369.07
9,600745.SH,20190430,20190430,20190331,12015712419.39,14634762743.34
10,600745.SH,20190409,20190409,20181231,11824012888.19,13131000165.16
11,600745.SH,20181031,20181031,20180930,11107096214.44,11801234470.45
12,600745.SH,20180831,20180831,20180630,9962519849.56,10639388418.03
13,600745.SH,20180427,20180427,20180331,7815722980.71,7535587689.22
14,600745.SH,20180427,20180427,20171231,7551002845.02,7207172996.65
15,600745.SH,20171030,20171030,20170930,8787321531.14,8286863266.79
16,600745.SH,20170830,20170830,20170630,7858969441.51,7318898208.94
17,600745.SH,20170429,20170429,20170331,8023323847.7,7407803100.06
18,600745.SH,20170429,20170429,20161231,8505417280.41,6817246781.49
