Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,600271.SH,20201031,20201031,20200930,17086479629.56,6115238055.59
1,600271.SH,20200822,20200822,20200630,17355226183.82,7092104419.65
2,600271.SH,20200430,20200430,20200331,17218626581.98,6573296919.37
3,600271.SH,20200430,20200430,20200331,17218626581.98,6573296919.37
4,600271.SH,20200425,20200425,20191231,17377920427.9,6285126241.19
5,600271.SH,20191031,20191031,20190930,17332399941.25,6648602765.35
6,600271.SH,20191031,20191031,20190930,17332399941.25,6648602765.35
7,600271.SH,20190828,20190828,20190630,15610417672.32,5549114730.72
8,600271.SH,20190427,20190427,20190331,16615424440.06,5311313511.26
9,600271.SH,20190329,20190329,20181231,16144409559.77,5525166827.63
10,600271.SH,20181031,20181031,20180930,15492278654.91,5316650794.74
11,600271.SH,20180825,20180825,20180630,14603672293.29,5087674911.71
12,600271.SH,20180428,20180428,20180331,15710281380.47,4915360075.95
13,600271.SH,20180322,20180322,20171231,15662389139.48,4949471387.05
14,600271.SH,20171031,20171031,20170930,15441740760.74,5261798939.7
15,600271.SH,20170819,20170819,20170630,14885305278.14,5139536636.5
16,600271.SH,20170429,20170429,20170331,15162879376.04,4789800600.23
17,600271.SH,20170323,20170323,20161231,12302104864.23,4586546124.07
