Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,601600.SH,20201028,20201028,20200930,45402789000.0,57559279000.0
1,601600.SH,20200828,20200828,20200630,50492189000.0,67786508000.0
2,601600.SH,20200828,20200828,20200630,50492189000.0,67786508000.0
3,601600.SH,20200429,20200429,20200331,54510909000.0,73480658000.0
4,601600.SH,20200327,20200327,20191231,48713752000.0,69169728000.0
5,601600.SH,20200327,20200327,20191231,48713752000.0,69169728000.0
6,601600.SH,20191030,20191030,20190930,56791631000.0,73254557000.0
7,601600.SH,20191030,20191030,20190930,56791631000.0,73254557000.0
8,601600.SH,20190828,20190828,20190630,59186325000.0,76919320000.0
9,601600.SH,20190828,20190828,20190630,59186325000.0,76919320000.0
10,601600.SH,20190430,20190430,20190331,62327289000.0,79708641000.0
11,601600.SH,20190329,20190329,20181231,58895234000.0,74748557000.0
12,601600.SH,20181026,20181026,20180930,67303180000.0,77324797000.0
13,601600.SH,20180816,20180816,20180630,70037768000.0,81895933000.0
14,601600.SH,20180424,20180424,20180331,67708343000.0,87659183000.0
15,601600.SH,20180323,20180323,20171231,68349306000.0,89976902000.0
16,601600.SH,20171027,20171027,20170930,62792411000.0,94190837000.0
17,601600.SH,20170818,20170818,20170630,61737008000.0,96333728000.0
18,601600.SH,20170426,20170426,20170331,68083184000.0,85376913000.0
19,601600.SH,20170324,20170324,20161231,66426230000.0,82944664000.0
