Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,600489.SH,20201031,20201031,20200930,22162886213.01,18638388875.18
1,600489.SH,20200828,20200828,20200630,19868479622.12,20534565074.88
2,600489.SH,20200430,20200430,20200331,18817507216.65,20276207234.46
3,600489.SH,20200430,20200430,20200331,18817507216.65,20276207234.46
4,600489.SH,20200530,20200530,20191231,17011631695.6,16563309223.6
5,600489.SH,20200430,20200430,20191231,17011631695.6,16563309223.6
6,600489.SH,20191031,20191031,20190930,18171690329.15,17371717132.55
7,600489.SH,20191031,20191031,20190930,18171690329.15,17371717132.55
8,600489.SH,20190820,20190820,20190630,16030962039.11,15451633471.19
9,600489.SH,20190820,20190820,20190630,16030962039.11,15451633471.19
10,600489.SH,20190427,20190427,20190331,16012696269.35,14746262210.58
11,600489.SH,20190427,20190427,20181231,15145876116.14,14554188375.36
12,600489.SH,20181030,20181030,20180930,15772746026.39,15886546588.98
13,600489.SH,20180829,20180829,20180630,15700795401.46,16128811649.8
14,600489.SH,20180427,20180427,20180331,16192142184.76,16301328796.47
15,600489.SH,20180427,20180427,20171231,15337437298.31,15909600351.59
16,600489.SH,20171031,20171031,20170930,15339530867.64,14518674220.0
17,600489.SH,20170825,20170825,20170630,16568354514.51,17909633063.23
18,600489.SH,20170427,20170427,20170331,17285033761.74,17516094190.44
19,600489.SH,20170427,20170427,20161231,15078741126.08,14741585299.24
