Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,000786.SZ,20201029,20201029,20200930,8039756235.05,6455446502.95
1,000786.SZ,20200820,20200820,20200630,6802938663.57,6217319904.48
2,000786.SZ,20200428,20200428,20200331,6166584143.54,6128556327.17
3,000786.SZ,20200321,20200321,20191231,6334958913.08,6206827162.71
4,000786.SZ,20191026,20191026,20190930,5100838471.48,4503854092.15
5,000786.SZ,20191026,20191026,20190930,5100838471.48,4503854092.15
6,000786.SZ,20190820,20190820,20190630,5131232317.98,2848182785.45
7,000786.SZ,20190820,20190820,20190630,5131232317.98,2848182785.45
8,000786.SZ,20190429,20190429,20190331,5634595497.09,2209706447.11
9,000786.SZ,20190320,20190320,20181231,5651861182.91,2313329483.65
10,000786.SZ,20181026,20181026,20180930,5728080332.72,2545342713.24
11,000786.SZ,20180818,20180818,20180630,5525597712.76,2772984598.36
12,000786.SZ,20180427,20180427,20180331,5751981553.71,2649797240.36
13,000786.SZ,20180317,20180317,20171231,5530767080.42,2896490804.59
14,000786.SZ,20171014,20171014,20170930,6207550964.48,3857904194.89
15,000786.SZ,20170821,20170821,20170630,5194293537.25,3300079416.42
16,000786.SZ,20170427,20170427,20170331,4982857924.11,2750451667.77
17,000786.SZ,20170320,20170320,20161231,4738047347.77,2709871346.48
